STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120213 08:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120213 09:00,0.51, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120213 10:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120213 11:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120213 12:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120213 13:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120213 14:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120214 17:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120215 09:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120215 10:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120216 19:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 03:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 04:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 06:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 07:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 11:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 12:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 13:00,0.51, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 14:00,2.03, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 15:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 16:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 17:00,2.79, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 18:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 19:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 20:00,0.76, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 21:00,0.51, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 22:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120217 23:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120218 00:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120218 01:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120218 02:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120218 03:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120218 07:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120218 08:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120218 09:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120224 04:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120224 05:00,0.51, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120224 06:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120225 01:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120225 02:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120225 03:00,0.76, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120225 04:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120225 05:00,0.51, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120225 06:00,3.30, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120225 07:00,3.81, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120225 08:00,4.06, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120225 09:00,2.29, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120225 10:00,1.27, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120225 11:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120227 07:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120227 13:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120227 14:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120227 15:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120227 16:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120227 17:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120227 18:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120227 19:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120227 20:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120227 21:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120227 22:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120227 23:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120228 00:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120228 06:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120228 07:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120301 01:00,0.00,g, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120303 04:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120308 02:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120308 09:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120308 10:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120308 11:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120308 12:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 01:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 03:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 04:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 05:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 06:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 07:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 08:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 09:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 10:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 11:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 12:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 15:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 16:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 17:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 18:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 19:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 20:00,0.51, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 21:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120309 23:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120310 00:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120310 01:00,0.51, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120310 02:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120310 03:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120310 04:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120310 05:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120310 07:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120310 08:00,0.51, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120310 09:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120310 10:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120310 11:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120310 12:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120310 13:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120310 14:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120311 01:00,0.51, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120311 02:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120311 03:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120311 04:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120311 05:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120311 06:00,1.78, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120311 07:00,1.02, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120311 08:00,0.76, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120311 09:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120311 10:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120311 11:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120312 08:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120312 09:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120318 22:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120320 05:00,2.79, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120320 06:00,10.67, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120320 07:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120320 08:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120328 07:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120329 06:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120329 07:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120329 16:00,6.86, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120329 17:00,4.32, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120329 18:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120401 01:00,0.00,g, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120402 03:00,10.41, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120402 04:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120411 10:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120413 10:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 00:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 01:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 02:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 03:00,9.65, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 04:00,11.43, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 05:00,4.32, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 06:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 07:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 08:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 09:00,24.38, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 10:00,4.57, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 11:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 12:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 13:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 14:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120416 15:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120420 15:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120420 16:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120420 17:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120501 01:00,0.00,g, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120506 08:00,5.08, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120506 09:00,0.51, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120508 08:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120508 09:00,1.52, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120508 10:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120508 12:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120508 13:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120508 14:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120508 15:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120508 17:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120508 18:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120509 04:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120509 05:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120510 06:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120510 12:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120510 13:00,1.78, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120510 14:00,8.64, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120510 15:00,2.54, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120510 16:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120510 17:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120510 22:00,38.35, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120510 23:00,9.65, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120511 00:00,5.33, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120511 01:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120511 02:00,0.51, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120511 03:00,0.51, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120511 04:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120515 03:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120515 13:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120515 14:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120515 15:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120531 22:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120601 01:00,0.00,g, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120607 20:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120607 21:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120607 22:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120616 09:00,1.27, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120616 10:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120616 11:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120619 09:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120619 13:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120620 08:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120620 10:00,0.00,T, 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120620 12:00,0.25, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120621 04:00,1.78, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120621 05:00,0.76, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120621 06:00,1.27, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120621 07:00,1.78, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120621 08:00,1.52, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120621 09:00,1.27, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120621 10:00,1.52, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120621 11:00,1.52, , 
COOP:412015,CORPUS CHRISTI INTERNATIONAL AIRPORT TX US,13.4,27.7742,-97.5122,20120621 12:00,0.76, , 
